145,8,5,16,1,137,138,275,0.0056,0.4982,17.19,0.4725,0.4725,13.07,0.0257,0.0257,4.12
146,8,6,17,2,104,116,220,0.0065,0.4727,12.94,0.475,0.475,13.81,-0.0023,-0.0023,-0.87
147,8,7,17,1,108,117,225,0.0065,0.48,13.24,0.475,0.475,14.38,0.005,0.005,-1.14
148,8,8,15,1,81,82,163,0.004,0.4969,10.87,0.4819,0.4819,11.81,0.015,0.015,-0.94
149,8,9,16,1,68,83,151,0.0069,0.4503,9.44,0.4716,0.4716,11.4,-0.0213,-0.0213,-1.96
150,8,10,15,0,69,79,148,0.0047,0.4662,9.87,0.5036,0.5036,11.3,-0.0374,-0.0374,-1.43
151,8,11,16,1,95,109,204,0.005,0.4657,12.75,0.4908,0.4908,11.87,-0.0251,-0.0251,0.88
152,8,12,15,0,96,102,198,0.008,0.4848,13.2,0.5113,0.5113,12.06,-0.0265,-0.0265,1.14
153,8,13,17,2*,107,111,218,0.0065,0.4908,12.82,0.4889,0.4889,12.65,0.0019,0.0019,0.17
154,8,14,13,0,90,88,178,0.0039,0.5056,13.69,0.4865,0.4865,12.44,0.0191,0.0191,1.25
155,8,15,17,1,93,101,194,0.0041,0.4794,11.41,0.4831,0.4831,12.17,-0.0037,-0.0037,-0.76
156,8,16,17,1,116,98,214,0.0065,0.5421,12.59,0.4841,0.4841,13.21,0.058,0.058,-0.62
157,8,17,10,0,57,57,114,0.006,0.5,11.4,0.4916,0.4916,13.75,0.0084,0.0084,-2.35
158,8,18,15,0,79,88,167,0.006,0.4731,11.13,0.4868,0.4868,13.33,-0.0137,-0.0137,-2.2
159,8,19,15,1,95,115,210,0.0073,0.4524,14,0.4784,0.4784,13.2,-0.026,-0.026,0.8
160,8,20,16,1,121,105,226,0.0081,0.5354,14.13,0.4895,0.4895,13.37,0.0459,0.0459,0.76
161,9,1,13,1,74,70,144,0.0046,0.5139,11.08,0.4808,0.4808,13.17,0.0331,0.0331,-2.09
162,9,2,16,1,86,102,188,0.0063,0.4574,11.75,0.4959,0.4959,12.62,-0.0385,-0.0385,-0.87
163,9,3,14,0,90,78,168,0.0057,0.5357,12,0.477,0.477,11.49,0.0587,0.0587,0.51
164,9,4,17,1,119,112,231,0.0065,0.5152,13.59,0.4845,0.4845,12.94,0.0307,0.0307,0.65
165,9,5,13,1,84,103,187,0.0069,0.4492,14.38,0.4725,0.4725,13.07,-0.0233,-0.0233,1.31
166,9,6,16,1,96,119,215,0.0075,0.4465,13.44,0.475,0.475,13.81,-0.0285,-0.0285,-0.37
167,9,7,16,0,109,112,221,0.0056,0.4932,13.81,0.475,0.475,14.38,0.0182,0.0182,-0.57
168,9,8,15,0,101,96,197,0.0047,0.5127,13.13,0.4819,0.4819,11.81,0.0308,0.0308,1.32
169,9,9,16,1,90,110,200,0.0069,0.45,12.5,0.4716,0.4716,11.4,-0.0216,-0.0216,1.1
170,9,10,15,0,102,83,185,0.006,0.5514,12.33,0.5036,0.5036,11.3,0.0478,0.0478,1.03
171,9,11,15,0,97,87,184,0.0047,0.5272,12.27,0.4908,0.4908,11.87,0.0364,0.0364,0.4
172,9,12,14,1,101,91,192,0.005,0.526,13.71,0.5113,0.5113,12.06,0.0147,0.0147,1.65
173,9,13,13,0,99,88,187,0.0031,0.5294,14.38,0.4889,0.4889,12.65,0.0405,0.0405,1.73
174,9,14,15,1,98,102,200,0.006,0.49,13.33,0.4865,0.4865,12.44,0.0035,0.0035,0.89
175,9,15,14,1,89,93,182,0.0064,0.489,13,0.4831,0.4831,12.17,0.0059,0.0059,0.83
176,9,16,17,1,107,113,220,0.0065,0.4864,12.94,0.4841,0.4841,13.21,0.0023,0.0023,-0.27
177,9,17,16,1,112,121,233,0.0038,0.4807,14.56,0.4916,0.4916,13.75,-0.0109,-0.0109,0.81
178,9,18,22,2,154,150,304,0.0055,0.5066,13.82,0.4868,0.4868,13.33,0.0198,0.0198,0.49
179,9,19,16,0,111,100,211,0.005,0.5261,13.19,0.4784,0.4784,13.2,0.0477,0.0477,-0.01
180,9,20,19,1,131,128,259,0.0063,0.5058,13.63,0.4895,0.4895,13.37,0.0163,0.0163,0.26
181,10,1,14,0,96,115,211,0.0086,0.455,15.07,0.4808,0.4808,13.17,-0.0258,-0.0258,1.9
182,10,2,16,0,85,97,182,0.0063,0.467,11.38,0.4959,0.4959,12.62,-0.0289,-0.0289,-1.24
183,10,3,15,1,80,93,173,0.0067,0.4624,11.53,0.477,0.477,11.49,-0.0146,-0.0146,0.04
184,10,4,16,1,90,107,197,0.0069,0.4569,12.31,0.4845,0.4845,12.94,-0.0276,-0.0276,-0.63
185,10,5,16,1,81,90,171,0.0056,0.4737,10.69,0.4725,0.4725,13.07,0.0012,0.0012,-2.38
186,10,6,15,0,97,93,190,0.004,0.5105,12.67,0.475,0.475,13.81,0.0355,0.0355,-1.14
187,10,7,15,0,86,104,190,0.0067,0.4526,12.67,0.475,0.475,14.38,-0.0224,-0.0224,-1.71
188,10,8,16,1,77,115,192,0.0056,0.401,12,0.4819,0.4819,11.81,-0.0809,-0.0809,0.19
189,10,9,16,1,67,78,145,0.005,0.4621,9.06,0.4716,0.4716,11.4,-0.0095,-0.0095,-2.34
190,10,10,15,0,69,79,148,0.0047,0.4662,9.87,0.5036,0.5036,11.3,-0.0374,-0.0374,-1.43
191,10,11,17,1,97,104,201,0.0059,0.4826,11.82,0.4908,0.4908,11.87,-0.0082,-0.0082,-0.05
192,10,12,16,1,85,91,176,0.0025,0.483,11,0.5113,0.5113,12.06,-0.0283,-0.0283,-1.06
193,10,13,17,1,117,109,226,0.0053,0.5177,13.29,0.4889,0.4889,12.65,0.0288,0.0288,0.64
